R,L,V_in,Frequency_Hz,V_R,V_L,gain_bas,gain_haut,phase_V_R_rad,phase_V_L_rad
4641.59,0.005995,1.0,335981.83,0.34433186449324826,0.9388479999949957,0.34433186449324826,0.9388479999949957,-1.219269289264829,0.35152703753006775
4641.59,0.005995,1.0,784759.97,0.15512144611073017,0.9878954079033446,0.15512144611073017,0.9878954079033446,-1.4150459404580815,0.15575038633681448
4641.59,0.005995,1.0,1832980.71,0.06707499727878918,0.9977479364749648,0.06707499727878918,0.9977479364749648,-1.5036709317286396,0.06712539506625752
4641.59,0.005995,1.0,4281332.4,0.028769940469663625,0.9995860595893542,0.028769940469663625,0.9995860595893542,-1.5420224159875089,0.02877391080738878
4641.59,0.005995,1.0,10000000.0,0.012321533160392448,0.999924087028899,0.012321533160392448,0.999924087028899,-1.558474481836967,0.012321844957923834
4641.59,0.005995,6.75,1.0,0.9999999999670712,8.11525703806266e-06,0.9999999999670712,8.11525703806266e-06,-8.115257038151735e-06,1.5707882115378584
4641.59,0.005995,6.75,2.34,0.9999999998196956,1.8989701466268007e-05,0.9999999998196956,1.8989701466268007e-05,-1.8989701467409316e-05,1.5707773370934293
4641.59,0.005995,6.75,5.46,0.9999999990183428,4.4309303385784626e-05,0.9999999990183428,4.4309303385784626e-05,-4.430930340028348e-05,1.5707520174914964
4641.59,0.005995,6.75,12.74,0.999999994655422,0.00010338837411575551,0.999999994655422,0.00010338837411575551,-0.00010338837429994459,1.5706929384205968
4641.59,0.005995,6.75,29.76,0.9999999708364493,0.0002415100424174069,0.9999999708364493,0.0002415100424174069,-0.00024151004476517037,1.5705548167501315
4641.59,0.005995,6.75,69.52,0.9999998408546377,0.0005641725795192297,0.9999998408546377,0.0005641725795192297,-0.0005641726094477149,1.570232154185449
4641.59,0.005995,6.75,162.38,0.9999991317614337,0.0013177542937579149,0.9999991317614337,0.0013177542937579149,-0.0013177546751330803,1.5694785721197635
4641.59,0.005995,6.75,379.27,0.999995263380899,0.0030778589582127892,0.999995263380899,0.0030778589582127892,-0.0030778638177705073,1.5677184629771261
4641.59,0.005995,6.75,885.87,0.9999741596899869,0.007188876984935068,0.9999741596899869,0.007188876984935068,-0.007188938906511743,1.563607387888385
4641.59,0.005995,6.75,2069.14,0.9998590508408131,0.016789236185972937,0.9998590508408131,0.016789236185972937,-0.016790025040023044,1.5540063017548735
4641.59,0.005995,6.75,4832.93,0.9992317635863933,0.03919033860565883,0.9992317635863933,0.03919033860565883,-0.03920037750568545,1.531595949289211
4641.59,0.005995,6.75,11288.38,0.9958302040852645,0.09122611814332947,0.9958302040852645,0.09122611814332947,-0.0913531281091008,1.4794431986857959
4641.59,0.005995,6.75,26366.51,0.9778654194900277,0.209234847397827,0.9778654194900277,0.209234847397827,-0.2107924218657402,1.3600039049291563
4641.59,0.005995,6.75,61584.82,0.8945070941437862,0.4470537535089483,0.8945070941437862,0.4470537535089483,-0.4634689082045705,1.1073274185903261
4641.59,0.005995,6.75,143844.99,0.6505751966426337,0.7594418434043508,0.6505751966426337,0.7594418434043508,-0.8624547416141011,0.7083415851807955
4641.59,0.005995,6.75,335981.83,0.34433186449324826,0.9388479999949957,0.34433186449324826,0.9388479999949957,-1.219269289264829,0.35152703753006775
4641.59,0.005995,6.75,784759.97,0.15512144611073017,0.9878954079033446,0.15512144611073017,0.9878954079033446,-1.4150459404580815,0.15575038633681448
4641.59,0.005995,6.75,1832980.71,0.06707499727878918,0.9977479364749648,0.06707499727878918,0.9977479364749648,-1.5036709317286396,0.06712539506625752
4641.59,0.005995,6.75,4281332.4,0.028769940469663625,0.9995860595893542,0.028769940469663625,0.9995860595893542,-1.5420224159875089,0.02877391080738878
4641.59,0.005995,6.75,10000000.0,0.012321533160392448,0.999924087028899,0.012321533160392448,0.999924087028899,-1.558474481836967,0.012321844957923834
4641.59,0.005995,12.5,1.0,0.9999999999670712,8.11525703806266e-06,0.9999999999670712,8.11525703806266e-06,-8.115257038151735e-06,1.5707882115378584
4641.59,0.005995,12.5,2.34,0.9999999998196956,1.8989701466268007e-05,0.9999999998196956,1.8989701466268007e-05,-1.8989701467409316e-05,1.5707773370934293
4641.59,0.005995,12.5,5.46,0.9999999990183428,4.4309303385784626e-05,0.9999999990183428,4.4309303385784626e-05,-4.430930340028348e-05,1.5707520174914964
4641.59,0.005995,12.5,12.74,0.999999994655422,0.00010338837411575551,0.999999994655422,0.00010338837411575551,-0.00010338837429994459,1.5706929384205968
4641.59,0.005995,12.5,29.76,0.9999999708364493,0.0002415100424174069,0.9999999708364493,0.0002415100424174069,-0.00024151004476517037,1.5705548167501315
4641.59,0.005995,12.5,69.52,0.9999998408546377,0.0005641725795192297,0.9999998408546377,0.0005641725795192297,-0.0005641726094477149,1.570232154185449
4641.59,0.005995,12.5,162.38,0.9999991317614337,0.0013177542937579149,0.9999991317614337,0.0013177542937579149,-0.0013177546751330803,1.5694785721197635
4641.59,0.005995,12.5,379.27,0.999995263380899,0.0030778589582127892,0.999995263380899,0.0030778589582127892,-0.0030778638177705073,1.5677184629771261
4641.59,0.005995,12.5,885.87,0.9999741596899869,0.007188876984935068,0.9999741596899869,0.007188876984935068,-0.007188938906511743,1.563607387888385
4641.59,0.005995,12.5,2069.14,0.9998590508408131,0.016789236185972937,0.9998590508408131,0.016789236185972937,-0.016790025040023044,1.5540063017548735
4641.59,0.005995,12.5,4832.93,0.9992317635863933,0.03919033860565883,0.9992317635863933,0.03919033860565883,-0.03920037750568545,1.531595949289211
4641.59,0.005995,12.5,11288.38,0.9958302040852645,0.09122611814332947,0.9958302040852645,0.09122611814332947,-0.0913531281091008,1.4794431986857959
4641.59,0.005995,12.5,26366.51,0.9778654194900277,0.209234847397827,0.9778654194900277,0.209234847397827,-0.2107924218657402,1.3600039049291563
4641.59,0.005995,12.5,61584.82,0.8945070941437862,0.4470537535089483,0.8945070941437862,0.4470537535089483,-0.4634689082045705,1.1073274185903261
4641.59,0.005995,12.5,143844.99,0.6505751966426337,0.7594418434043508,0.6505751966426337,0.7594418434043508,-0.8624547416141011,0.7083415851807955
4641.59,0.005995,12.5,335981.83,0.34433186449324826,0.9388479999949957,0.34433186449324826,0.9388479999949957,-1.219269289264829,0.35152703753006775
4641.59,0.005995,12.5,784759.97,0.15512144611073017,0.9878954079033446,0.15512144611073017,0.9878954079033446,-1.4150459404580815,0.15575038633681448
4641.59,0.005995,12.5,1832980.71,0.06707499727878918,0.9977479364749648,0.06707499727878918,0.9977479364749648,-1.5036709317286396,0.06712539506625752
4641.59,0.005995,12.5,4281332.4,0.028769940469663625,0.9995860595893542,0.028769940469663625,0.9995860595893542,-1.5420224159875089,0.02877391080738878
4641.59,0.005995,12.5,10000000.0,0.012321533160392448,0.999924087028899,0.012321533160392448,0.999924087028899,-1.558474481836967,0.012321844957923834
4641.59,0.005995,18.25,1.0,0.9999999999670712,8.11525703806266e-06,0.9999999999670712,8.11525703806266e-06,-8.115257038151735e-06,1.5707882115378584
4641.59,0.005995,18.25,2.34,0.9999999998196956,1.8989701466268007e-05,0.9999999998196956,1.8989701466268007e-05,-1.8989701467409316e-05,1.5707773370934293
4641.59,0.005995,18.25,5.46,0.9999999990183428,4.4309303385784626e-05,0.9999999990183428,4.4309303385784626e-05,-4.430930340028348e-05,1.5707520174914964
4641.59,0.005995,18.25,12.74,0.999999994655422,0.00010338837411575551,0.999999994655422,0.00010338837411575551,-0.00010338837429994459,1.5706929384205968
4641.59,0.005995,18.25,29.76,0.9999999708364493,0.0002415100424174069,0.9999999708364493,0.0002415100424174069,-0.00024151004476517037,1.5705548167501315
4641.59,0.005995,18.25,69.52,0.9999998408546377,0.0005641725795192297,0.9999998408546377,0.0005641725795192297,-0.0005641726094477149,1.570232154185449
4641.59,0.005995,18.25,162.38,0.9999991317614337,0.0013177542937579149,0.9999991317614337,0.0013177542937579149,-0.0013177546751330803,1.5694785721197635
4641.59,0.005995,18.25,379.27,0.999995263380899,0.0030778589582127892,0.999995263380899,0.0030778589582127892,-0.0030778638177705073,1.5677184629771261
4641.59,0.005995,18.25,885.87,0.9999741596899869,0.007188876984935068,0.9999741596899869,0.007188876984935068,-0.007188938906511743,1.563607387888385
4641.59,0.005995,18.25,2069.14,0.9998590508408131,0.016789236185972937,0.9998590508408131,0.016789236185972937,-0.016790025040023044,1.5540063017548735
4641.59,0.005995,18.25,4832.93,0.9992317635863933,0.03919033860565883,0.9992317635863933,0.03919033860565883,-0.03920037750568545,1.531595949289211
4641.59,0.005995,18.25,11288.38,0.9958302040852645,0.09122611814332947,0.9958302040852645,0.09122611814332947,-0.0913531281091008,1.4794431986857959
4641.59,0.005995,18.25,26366.51,0.9778654194900277,0.209234847397827,0.9778654194900277,0.209234847397827,-0.2107924218657402,1.3600039049291563
4641.59,0.005995,18.25,61584.82,0.8945070941437862,0.4470537535089483,0.8945070941437862,0.4470537535089483,-0.4634689082045705,1.1073274185903261
4641.59,0.005995,18.25,143844.99,0.6505751966426337,0.7594418434043508,0.6505751966426337,0.7594418434043508,-0.8624547416141011,0.7083415851807955
4641.59,0.005995,18.25,335981.83,0.34433186449324826,0.9388479999949957,0.34433186449324826,0.9388479999949957,-1.219269289264829,0.35152703753006775
4641.59,0.005995,18.25,784759.97,0.15512144611073017,0.9878954079033446,0.15512144611073017,0.9878954079033446,-1.4150459404580815,0.15575038633681448
4641.59,0.005995,18.25,1832980.71,0.06707499727878918,0.9977479364749648,0.06707499727878918,0.9977479364749648,-1.5036709317286396,0.06712539506625752
4641.59,0.005995,18.25,4281332.4,0.028769940469663625,0.9995860595893542,0.028769940469663625,0.9995860595893542,-1.5420224159875089,0.02877391080738878
4641.59,0.005995,18.25,10000000.0,0.012321533160392448,0.999924087028899,0.012321533160392448,0.999924087028899,-1.558474481836967,0.012321844957923834
4641.59,0.005995,24.0,1.0,0.9999999999670712,8.11525703806266e-06,0.9999999999670712,8.11525703806266e-06,-8.115257038151735e-06,1.5707882115378584
4641.59,0.005995,24.0,2.34,0.9999999998196956,1.8989701466268007e-05,0.9999999998196956,1.8989701466268007e-05,-1.8989701467409316e-05,1.5707773370934293
4641.59,0.005995,24.0,5.46,0.9999999990183428,4.4309303385784626e-05,0.9999999990183428,4.4309303385784626e-05,-4.430930340028348e-05,1.5707520174914964
4641.59,0.005995,24.0,12.74,0.999999994655422,0.00010338837411575551,0.999999994655422,0.00010338837411575551,-0.00010338837429994459,1.5706929384205968
4641.59,0.005995,24.0,29.76,0.9999999708364493,0.0002415100424174069,0.9999999708364493,0.0002415100424174069,-0.00024151004476517037,1.5705548167501315
4641.59,0.005995,24.0,69.52,0.9999998408546377,0.0005641725795192297,0.9999998408546377,0.0005641725795192297,-0.0005641726094477149,1.570232154185449
4641.59,0.005995,24.0,162.38,0.9999991317614337,0.0013177542937579149,0.9999991317614337,0.0013177542937579149,-0.0013177546751330803,1.5694785721197635
4641.59,0.005995,24.0,379.27,0.999995263380899,0.0030778589582127892,0.999995263380899,0.0030778589582127892,-0.0030778638177705073,1.5677184629771261
4641.59,0.005995,24.0,885.87,0.9999741596899869,0.007188876984935068,0.9999741596899869,0.007188876984935068,-0.007188938906511743,1.563607387888385
4641.59,0.005995,24.0,2069.14,0.9998590508408131,0.016789236185972937,0.9998590508408131,0.016789236185972937,-0.016790025040023044,1.5540063017548735
4641.59,0.005995,24.0,4832.93,0.9992317635863933,0.03919033860565883,0.9992317635863933,0.03919033860565883,-0.03920037750568545,1.531595949289211
4641.59,0.005995,24.0,11288.38,0.9958302040852645,0.09122611814332947,0.9958302040852645,0.09122611814332947,-0.0913531281091008,1.4794431986857959
4641.59,0.005995,24.0,26366.51,0.9778654194900277,0.209234847397827,0.9778654194900277,0.209234847397827,-0.2107924218657402,1.3600039049291563
4641.59,0.005995,24.0,61584.82,0.8945070941437862,0.4470537535089483,0.8945070941437862,0.4470537535089483,-0.4634689082045705,1.1073274185903261
4641.59,0.005995,24.0,143844.99,0.6505751966426337,0.7594418434043508,0.6505751966426337,0.7594418434043508,-0.8624547416141011,0.7083415851807955
4641.59,0.005995,24.0,335981.83,0.34433186449324826,0.9388479999949957,0.34433186449324826,0.9388479999949957,-1.219269289264829,0.35152703753006775
4641.59,0.005995,24.0,784759.97,0.15512144611073017,0.9878954079033446,0.15512144611073017,0.9878954079033446,-1.4150459404580815,0.15575038633681448
4641.59,0.005995,24.0,1832980.71,0.06707499727878918,0.9977479364749648,0.06707499727878918,0.9977479364749648,-1.5036709317286396,0.06712539506625752
4641.59,0.005995,24.0,4281332.4,0.028769940469663625,0.9995860595893542,0.028769940469663625,0.9995860595893542,-1.5420224159875089,0.02877391080738878
4641.59,0.005995,24.0,10000000.0,0.012321533160392448,0.999924087028899,0.012321533160392448,0.999924087028899,-1.558474481836967,0.012321844957923834
4641.59,0.016681,1.0,1.0,0.9999999997450586,2.2580584257192537e-05,0.9999999997450586,2.2580584257192537e-05,-2.2580584259111442e-05,1.5707737462106375
4641.59,0.016681,1.0,2.34,0.9999999986040429,5.283856710154089e-05,0.9999999986040429,5.283856710154089e-05,-5.2838567126127674e-05,1.5707434882277704
4641.59,0.016681,1.0,5.46,0.9999999923997892,0.00012328998913867305,0.9999999923997892,0.00012328998913867305,-0.00012328998945101638,1.5706730368054456
4641.59,0.016681,1.0,12.74,0.9999999586210769,0.00028767663160622387,0.9999999586210769,0.00028767663160622387,-0.0002876766355741403,1.5705086501593224
4641.59,0.016681,1.0,29.76,0.9999997742092943,0.0006719980359344252,0.9999997742092943,0.0006719980359344252,-0.0006719980865114,1.5701243287083853
4641.59,0.016681,1.0,69.52,0.9999987678627755,0.0015698002837484849,0.9999987678627755,0.0015698002837484849,-0.0015698009284852573,1.5692265258664113
4641.59,0.016681,1.0,162.38,0.9999932779606682,0.003666610625351184,0.9999932779606682,0.003666610625351184,-0.0036666188410735536,1.5671297079538231
4641.59,0.016681,1.0,379.27,0.9999633297856576,0.008563824144625554,0.9999633297856576,0.008563824144625554,-0.00856392882525001,1.5622323979696466
4641.59,0.016681,1.0,885.87,0.9997999907719295,0.019999461303989302,0.9997999907719295,0.019999461303989302,-0.020000794769611162,1.5507955320252855
4641.59,0.016681,1.0,2069.14,0.9989102929144501,0.046671476402269235,0.9989102929144501,0.046671476402269235,-0.04668843654130915,1.5241078902535874
4641.59,0.016681,1.0,4832.93,0.9940979453579867,0.1084862896177639,0.9940979453579867,0.1084862896177639,-0.10870022543717012,1.4620961013577265
4641.59,0.016681,1.0,11288.38,0.9690154039144209,0.2470002975232453,0.9690154039144209,0.2470002975232453,-0.24958340891739914,1.3212129178774976
4641.59,0.016681,1.0,26366.51,0.8592426130156673,0.5115683062680957,0.8592426130156673,0.5115683062680957,-0.5370090200237813,1.0337873067711154
4641.59,0.016681,1.0,61584.82,0.5838250458111435,0.8118794959127962,0.5838250458111435,0.8118794959127962,-0.9473642260558655,0.623432100739031
4641.59,0.016681,1.0,143844.99,0.2942426623650728,0.9557307443230617,0.2942426623650728,0.9557307443230617,-1.2721333222533497,0.29866300454154676
4641.59,0.016681,1.0,335981.83,0.13067988134376304,0.9914246156980266,0.13067988134376304,0.9914246156980266,-1.4397416160117786,0.13105471078311728
4641.59,0.016681,1.0,784759.97,0.05634268678805831,0.9984114891393742,0.05634268678805831,0.9984114891393742,-1.5144237873808624,0.05637253941403436
4641.59,0.016681,1.0,1832980.71,0.024153507778900452,0.9997082614753038,0.024153507778900452,0.9997082614753038,-1.5466404699056184,0.024155856889275018
4641.59,0.016681,1.0,4281332.4,0.010343383915938477,0.9999465057737678,0.010343383915938477,0.9999465057737678,-1.5604527584379102,0.010343568356991498
4641.59,0.016681,1.0,10000000.0,0.004428539945309138,0.9999901939688972,0.004428539945309138,0.9999901939688972,-1.5663677723740472,0.004428554420832732
4641.59,0.016681,6.75,1.0,0.9999999997450586,2.2580584257192537e-05,0.9999999997450586,2.2580584257192537e-05,-2.2580584259111442e-05,1.5707737462106375
4641.59,0.016681,6.75,2.34,0.9999999986040429,5.283856710154089e-05,0.9999999986040429,5.283856710154089e-05,-5.2838567126127674e-05,1.5707434882277704
4641.59,0.016681,6.75,5.46,0.9999999923997892,0.00012328998913867305,0.9999999923997892,0.00012328998913867305,-0.00012328998945101638,1.5706730368054456
4641.59,0.016681,6.75,12.74,0.9999999586210769,0.00028767663160622387,0.9999999586210769,0.00028767663160622387,-0.0002876766355741403,1.5705086501593224
4641.59,0.016681,6.75,29.76,0.9999997742092943,0.0006719980359344252,0.9999997742092943,0.0006719980359344252,-0.0006719980865114,1.5701243287083853
4641.59,0.016681,6.75,69.52,0.9999987678627755,0.0015698002837484849,0.9999987678627755,0.0015698002837484849,-0.0015698009284852573,1.5692265258664113
4641.59,0.016681,6.75,162.38,0.9999932779606682,0.003666610625351184,0.9999932779606682,0.003666610625351184,-0.0036666188410735536,1.5671297079538231
4641.59,0.016681,6.75,379.27,0.9999633297856576,0.008563824144625554,0.9999633297856576,0.008563824144625554,-0.00856392882525001,1.5622323979696466
4641.59,0.016681,6.75,885.87,0.9997999907719295,0.019999461303989302,0.9997999907719295,0.019999461303989302,-0.020000794769611162,1.5507955320252855
4641.59,0.016681,6.75,2069.14,0.9989102929144501,0.046671476402269235,0.9989102929144501,0.046671476402269235,-0.04668843654130915,1.5241078902535874
4641.59,0.016681,6.75,4832.93,0.9940979453579867,0.1084862896177639,0.9940979453579867,0.1084862896177639,-0.10870022543717012,1.4620961013577265
4641.59,0.016681,6.75,11288.38,0.9690154039144209,0.2470002975232453,0.9690154039144209,0.2470002975232453,-0.24958340891739914,1.3212129178774976
4641.59,0.016681,6.75,26366.51,0.8592426130156673,0.5115683062680957,0.8592426130156673,0.5115683062680957,-0.5370090200237813,1.0337873067711154
4641.59,0.016681,6.75,61584.82,0.5838250458111435,0.8118794959127962,0.5838250458111435,0.8118794959127962,-0.9473642260558655,0.623432100739031
4641.59,0.016681,6.75,143844.99,0.2942426623650728,0.9557307443230617,0.2942426623650728,0.9557307443230617,-1.2721333222533497,0.29866300454154676
4641.59,0.016681,6.75,335981.83,0.13067988134376304,0.9914246156980266,0.13067988134376304,0.9914246156980266,-1.4397416160117786,0.13105471078311728
4641.59,0.016681,6.75,784759.97,0.05634268678805831,0.9984114891393742,0.05634268678805831,0.9984114891393742,-1.5144237873808624,0.05637253941403436
4641.59,0.016681,6.75,1832980.71,0.024153507778900452,0.9997082614753038,0.024153507778900452,0.9997082614753038,-1.5466404699056184,0.024155856889275018
4641.59,0.016681,6.75,4281332.4,0.010343383915938477,0.9999465057737678,0.010343383915938477,0.9999465057737678,-1.5604527584379102,0.010343568356991498
4641.59,0.016681,6.75,10000000.0,0.004428539945309138,0.9999901939688972,0.004428539945309138,0.9999901939688972,-1.5663677723740472,0.004428554420832732
4641.59,0.016681,12.5,1.0,0.9999999997450586,2.2580584257192537e-05,0.9999999997450586,2.2580584257192537e-05,-2.2580584259111442e-05,1.5707737462106375
4641.59,0.016681,12.5,2.34,0.9999999986040429,5.283856710154089e-05,0.9999999986040429,5.283856710154089e-05,-5.2838567126127674e-05,1.5707434882277704
4641.59,0.016681,12.5,5.46,0.9999999923997892,0.00012328998913867305,0.9999999923997892,0.00012328998913867305,-0.00012328998945101638,1.5706730368054456
4641.59,0.016681,12.5,12.74,0.9999999586210769,0.00028767663160622387,0.9999999586210769,0.00028767663160622387,-0.0002876766355741403,1.5705086501593224
4641.59,0.016681,12.5,29.76,0.9999997742092943,0.0006719980359344252,0.9999997742092943,0.0006719980359344252,-0.0006719980865114,1.5701243287083853
4641.59,0.016681,12.5,69.52,0.9999987678627755,0.0015698002837484849,0.9999987678627755,0.0015698002837484849,-0.0015698009284852573,1.5692265258664113
4641.59,0.016681,12.5,162.38,0.9999932779606682,0.003666610625351184,0.9999932779606682,0.003666610625351184,-0.0036666188410735536,1.5671297079538231
4641.59,0.016681,12.5,379.27,0.9999633297856576,0.008563824144625554,0.9999633297856576,0.008563824144625554,-0.00856392882525001,1.5622323979696466
4641.59,0.016681,12.5,885.87,0.9997999907719295,0.019999461303989302,0.9997999907719295,0.019999461303989302,-0.020000794769611162,1.5507955320252855
4641.59,0.016681,12.5,2069.14,0.9989102929144501,0.046671476402269235,0.9989102929144501,0.046671476402269235,-0.04668843654130915,1.5241078902535874
4641.59,0.016681,12.5,4832.93,0.9940979453579867,0.1084862896177639,0.9940979453579867,0.1084862896177639,-0.10870022543717012,1.4620961013577265
4641.59,0.016681,12.5,11288.38,0.9690154039144209,0.2470002975232453,0.9690154039144209,0.2470002975232453,-0.24958340891739914,1.3212129178774976
4641.59,0.016681,12.5,26366.51,0.8592426130156673,0.5115683062680957,0.8592426130156673,0.5115683062680957,-0.5370090200237813,1.0337873067711154
4641.59,0.016681,12.5,61584.82,0.5838250458111435,0.8118794959127962,0.5838250458111435,0.8118794959127962,-0.9473642260558655,0.623432100739031
4641.59,0.016681,12.5,143844.99,0.2942426623650728,0.9557307443230617,0.2942426623650728,0.9557307443230617,-1.2721333222533497,0.29866300454154676
4641.59,0.016681,12.5,335981.83,0.13067988134376304,0.9914246156980266,0.13067988134376304,0.9914246156980266,-1.4397416160117786,0.13105471078311728
4641.59,0.016681,12.5,784759.97,0.05634268678805831,0.9984114891393742,0.05634268678805831,0.9984114891393742,-1.5144237873808624,0.05637253941403436
4641.59,0.016681,12.5,1832980.71,0.024153507778900452,0.9997082614753038,0.024153507778900452,0.9997082614753038,-1.5466404699056184,0.024155856889275018
4641.59,0.016681,12.5,4281332.4,0.010343383915938477,0.9999465057737678,0.010343383915938477,0.9999465057737678,-1.5604527584379102,0.010343568356991498
4641.59,0.016681,12.5,10000000.0,0.004428539945309138,0.9999901939688972,0.004428539945309138,0.9999901939688972,-1.5663677723740472,0.004428554420832732
4641.59,0.016681,18.25,1.0,0.9999999997450586,2.2580584257192537e-05,0.9999999997450586,2.2580584257192537e-05,-2.2580584259111442e-05,1.5707737462106375
4641.59,0.016681,18.25,2.34,0.9999999986040429,5.283856710154089e-05,0.9999999986040429,5.283856710154089e-05,-5.2838567126127674e-05,1.5707434882277704
4641.59,0.016681,18.25,5.46,0.9999999923997892,0.00012328998913867305,0.9999999923997892,0.00012328998913867305,-0.00012328998945101638,1.5706730368054456
4641.59,0.016681,18.25,12.74,0.9999999586210769,0.00028767663160622387,0.9999999586210769,0.00028767663160622387,-0.0002876766355741403,1.5705086501593224
4641.59,0.016681,18.25,29.76,0.9999997742092943,0.0006719980359344252,0.9999997742092943,0.0006719980359344252,-0.0006719980865114,1.5701243287083853
4641.59,0.016681,18.25,69.52,0.9999987678627755,0.0015698002837484849,0.9999987678627755,0.0015698002837484849,-0.0015698009284852573,1.5692265258664113
4641.59,0.016681,18.25,162.38,0.9999932779606682,0.003666610625351184,0.9999932779606682,0.003666610625351184,-0.0036666188410735536,1.5671297079538231
4641.59,0.016681,18.25,379.27,0.9999633297856576,0.008563824144625554,0.9999633297856576,0.008563824144625554,-0.00856392882525001,1.5622323979696466
4641.59,0.016681,18.25,885.87,0.9997999907719295,0.019999461303989302,0.9997999907719295,0.019999461303989302,-0.020000794769611162,1.5507955320252855
4641.59,0.016681,18.25,2069.14,0.9989102929144501,0.046671476402269235,0.9989102929144501,0.046671476402269235,-0.04668843654130915,1.5241078902535874
4641.59,0.016681,18.25,4832.93,0.9940979453579867,0.1084862896177639,0.9940979453579867,0.1084862896177639,-0.10870022543717012,1.4620961013577265
4641.59,0.016681,18.25,11288.38,0.9690154039144209,0.2470002975232453,0.9690154039144209,0.2470002975232453,-0.24958340891739914,1.3212129178774976
4641.59,0.016681,18.25,26366.51,0.8592426130156673,0.5115683062680957,0.8592426130156673,0.5115683062680957,-0.5370090200237813,1.0337873067711154
4641.59,0.016681,18.25,61584.82,0.5838250458111435,0.8118794959127962,0.5838250458111435,0.8118794959127962,-0.9473642260558655,0.623432100739031
4641.59,0.016681,18.25,143844.99,0.2942426623650728,0.9557307443230617,0.2942426623650728,0.9557307443230617,-1.2721333222533497,0.29866300454154676
4641.59,0.016681,18.25,335981.83,0.13067988134376304,0.9914246156980266,0.13067988134376304,0.9914246156980266,-1.4397416160117786,0.13105471078311728
4641.59,0.016681,18.25,784759.97,0.05634268678805831,0.9984114891393742,0.05634268678805831,0.9984114891393742,-1.5144237873808624,0.05637253941403436
4641.59,0.016681,18.25,1832980.71,0.024153507778900452,0.9997082614753038,0.024153507778900452,0.9997082614753038,-1.5466404699056184,0.024155856889275018
4641.59,0.016681,18.25,4281332.4,0.010343383915938477,0.9999465057737678,0.010343383915938477,0.9999465057737678,-1.5604527584379102,0.010343568356991498
4641.59,0.016681,18.25,10000000.0,0.004428539945309138,0.9999901939688972,0.004428539945309138,0.9999901939688972,-1.5663677723740472,0.004428554420832732
4641.59,0.016681,24.0,1.0,0.9999999997450586,2.2580584257192537e-05,0.9999999997450586,2.2580584257192537e-05,-2.2580584259111442e-05,1.5707737462106375
4641.59,0.016681,24.0,2.34,0.9999999986040429,5.283856710154089e-05,0.9999999986040429,5.283856710154089e-05,-5.2838567126127674e-05,1.5707434882277704
4641.59,0.016681,24.0,5.46,0.9999999923997892,0.00012328998913867305,0.9999999923997892,0.00012328998913867305,-0.00012328998945101638,1.5706730368054456
4641.59,0.016681,24.0,12.74,0.9999999586210769,0.00028767663160622387,0.9999999586210769,0.00028767663160622387,-0.0002876766355741403,1.5705086501593224
4641.59,0.016681,24.0,29.76,0.9999997742092943,0.0006719980359344252,0.9999997742092943,0.0006719980359344252,-0.0006719980865114,1.5701243287083853
4641.59,0.016681,24.0,69.52,0.9999987678627755,0.0015698002837484849,0.9999987678627755,0.0015698002837484849,-0.0015698009284852573,1.5692265258664113
4641.59,0.016681,24.0,162.38,0.9999932779606682,0.003666610625351184,0.9999932779606682,0.003666610625351184,-0.0036666188410735536,1.5671297079538231
4641.59,0.016681,24.0,379.27,0.9999633297856576,0.008563824144625554,0.9999633297856576,0.008563824144625554,-0.00856392882525001,1.5622323979696466
4641.59,0.016681,24.0,885.87,0.9997999907719295,0.019999461303989302,0.9997999907719295,0.019999461303989302,-0.020000794769611162,1.5507955320252855
4641.59,0.016681,24.0,2069.14,0.9989102929144501,0.046671476402269235,0.9989102929144501,0.046671476402269235,-0.04668843654130915,1.5241078902535874
4641.59,0.016681,24.0,4832.93,0.9940979453579867,0.1084862896177639,0.9940979453579867,0.1084862896177639,-0.10870022543717012,1.4620961013577265
4641.59,0.016681,24.0,11288.38,0.9690154039144209,0.2470002975232453,0.9690154039144209,0.2470002975232453,-0.24958340891739914,1.3212129178774976
4641.59,0.016681,24.0,26366.51,0.8592426130156673,0.5115683062680957,0.8592426130156673,0.5115683062680957,-0.5370090200237813,1.0337873067711154
4641.59,0.016681,24.0,61584.82,0.5838250458111435,0.8118794959127962,0.5838250458111435,0.8118794959127962,-0.9473642260558655,0.623432100739031
4641.59,0.016681,24.0,143844.99,0.2942426623650728,0.9557307443230617,0.2942426623650728,0.9557307443230617,-1.2721333222533497,0.29866300454154676
4641.59,0.016681,24.0,335981.83,0.13067988134376304,0.9914246156980266,0.13067988134376304,0.9914246156980266,-1.4397416160117786,0.13105471078311728
4641.59,0.016681,24.0,784759.97,0.05634268678805831,0.9984114891393742,0.05634268678805831,0.9984114891393742,-1.5144237873808624,0.05637253941403436
4641.59,0.016681,24.0,1832980.71,0.024153507778900452,0.9997082614753038,0.024153507778900452,0.9997082614753038,-1.5466404699056184,0.024155856889275018
4641.59,0.016681,24.0,4281332.4,0.010343383915938477,0.9999465057737678,0.010343383915938477,0.9999465057737678,-1.5604527584379102,0.010343568356991498
4641.59,0.016681,24.0,10000000.0,0.004428539945309138,0.9999901939688972,0.004428539945309138,0.9999901939688972,-1.5663677723740472,0.004428554420832732
